p,o,a,b,c
97,+,77561,94,55
97,+,77561,95,56
97,+,77561,96,57
97,+,77561,97,58
97,+,86933,0,21
97,+,86933,1,22
97,+,86933,2,23
97,+,86933,3,24
97,+,86933,4,25
97,+,86933,5,26
97,+,86933,6,27
97,+,86933,7,28
97,+,86933,8,29
97,+,86933,9,30
97,+,86933,10,31
97,+,86933,11,32
97,+,86933,12,33
97,+,86933,13,34
97,+,86933,14,35
97,+,86933,15,36
97,+,86933,16,37
97,+,86933,17,38
97,+,86933,18,39
97,+,86933,19,40
97,+,86933,20,41
97,+,86933,21,42
97,+,86933,22,43
97,+,86933,23,44
97,+,86933,24,45
97,+,86933,25,46
97,+,86933,26,47
97,+,86933,27,48
97,+,86933,28,49
97,+,86933,29,50
97,+,86933,30,51
97,+,86933,31,52
97,+,86933,32,53
97,+,86933,33,54
97,+,86933,34,55
97,+,86933,35,56
97,+,86933,36,57
97,+,86933,37,58
97,+,86933,38,59
97,+,86933,39,60
97,+,86933,40,61
97,+,86933,41,62
97,+,86933,42,63
97,+,86933,43,64
97,+,86933,44,65
97,+,86933,45,66
97,+,86933,46,67
97,+,86933,47,68
97,+,86933,48,69
97,+,86933,49,70
97,+,86933,50,71
97,+,86933,51,72
97,+,86933,52,73
97,+,86933,53,74
97,+,86933,54,75
97,+,86933,55,76
97,+,86933,56,77
97,+,86933,57,78
97,+,86933,58,79
97,+,86933,59,80
97,+,86933,60,81
97,+,86933,61,82
97,+,86933,62,83
97,+,86933,63,84
97,+,86933,64,85
97,+,86933,65,86
97,+,86933,66,87
97,+,86933,67,88
97,+,86933,68,89
97,+,86933,69,90
97,+,86933,70,91
97,+,86933,71,92
97,+,86933,72,93
97,+,86933,73,94
97,+,86933,74,95
97,+,86933,75,96
97,+,86933,76,0
97,+,86933,77,1
97,+,86933,78,2
97,+,86933,79,3
97,+,86933,80,4
97,+,86933,81,5
97,+,86933,82,6
97,+,86933,83,7
97,+,86933,84,8
97,+,86933,85,9
97,+,86933,86,10
97,+,86933,87,11
97,+,86933,88,12
97,+,86933,89,13
97,+,86933,90,14
97,+,86933,91,15
97,+,86933,92,16
97,+,86933,93,17
97,+,86933,94,18
97,+,86933,95,19
97,+,86933,96,20
97,+,86933,97,21
97,+,13470,0,84
97,+,13470,1,85
97,+,13470,2,86
97,+,13470,3,87
97,+,13470,4,88
97,+,13470,5,89
97,+,13470,6,90
97,+,13470,7,91
97,+,13470,8,92
97,+,13470,9,93
97,+,13470,10,94
97,+,13470,11,95
97,+,13470,12,96
97,+,13470,13,0
97,+,13470,14,1
97,+,13470,15,2
97,+,13470,16,3
97,+,13470,17,4
97,+,13470,18,5
97,+,13470,19,6
97,+,13470,20,7
97,+,13470,21,8
97,+,13470,22,9
97,+,13470,23,10
97,+,13470,24,11
97,+,13470,25,12
97,+,13470,26,13
97,+,13470,27,14
97,+,13470,28,15
97,+,13470,29,16
97,+,13470,30,17
97,+,13470,31,18
97,+,13470,32,19
97,+,13470,33,20
97,+,13470,34,21
97,+,13470,35,22
97,+,13470,36,23
97,+,13470,37,24
97,+,13470,38,25
97,+,13470,39,26
97,+,13470,40,27
97,+,13470,41,28
97,+,13470,42,29
97,+,13470,43,30
97,+,13470,44,31
97,+,13470,45,32
97,+,13470,46,33
97,+,13470,47,34
97,+,13470,48,35
97,+,13470,49,36
97,+,13470,50,37
97,+,13470,51,38
97,+,13470,52,39
97,+,13470,53,40
97,+,13470,54,41
97,+,13470,55,42
97,+,13470,56,43
97,+,13470,57,44
97,+,13470,58,45
97,+,13470,59,46
97,+,13470,60,47
97,+,13470,61,48
97,+,13470,62,49
97,+,13470,63,50
97,+,13470,64,51
97,+,13470,65,52
97,+,13470,66,53
97,+,13470,67,54
97,+,13470,68,55
97,+,13470,69,56
97,+,13470,70,57
97,+,13470,71,58
97,+,13470,72,59
97,+,13470,73,60
97,+,13470,74,61
97,+,13470,75,62
97,+,13470,76,63
97,+,13470,77,64
97,+,13470,78,65
97,+,13470,79,66
97,+,13470,80,67
97,+,13470,81,68
97,+,13470,82,69
97,+,13470,83,70
97,+,13470,84,71
97,+,13470,85,72
97,+,13470,86,73
97,+,13470,87,74
97,+,13470,88,75
97,+,13470,89,76
97,+,13470,90,77
97,+,13470,91,78
97,+,13470,92,79
97,+,13470,93,80
97,+,13470,94,81
97,+,13470,95,82
97,+,13470,96,83
97,+,13470,97,84
97,+,36413,0,38
97,+,36413,1,39
97,+,36413,2,40
97,+,36413,3,41
97,+,36413,4,42
97,+,36413,5,43
97,+,36413,6,44
97,+,36413,7,45
97,+,36413,8,46
97,+,36413,9,47
97,+,36413,10,48
97,+,36413,11,49
97,+,36413,12,50
97,+,36413,13,51
97,+,36413,14,52
97,+,36413,15,53
97,+,36413,16,54
97,+,36413,17,55
97,+,36413,18,56
97,+,36413,19,57
97,+,36413,20,58
97,+,36413,21,59
97,+,36413,22,60
97,+,36413,23,61
97,+,36413,24,62
97,+,36413,25,63
97,+,36413,26,64
97,+,36413,27,65
97,+,36413,28,66
97,+,36413,29,67
97,+,36413,30,68
97,+,36413,31,69
97,+,36413,32,70
97,+,36413,33,71
97,+,36413,34,72
97,+,36413,35,73
97,+,36413,36,74
97,+,36413,37,75
97,+,36413,38,76
97,+,36413,39,77
97,+,36413,40,78
97,+,36413,41,79
97,+,36413,42,80
97,+,36413,43,81
97,+,36413,44,82
97,+,36413,45,83
97,+,36413,46,84
97,+,36413,47,85
97,+,36413,48,86
97,+,36413,49,87
97,+,36413,50,88
97,+,36413,51,89
97,+,36413,52,90
97,+,36413,53,91
97,+,36413,54,92
97,+,36413,55,93
97,+,36413,56,94
97,+,36413,57,95
97,+,36413,58,96
97,+,36413,59,0
97,+,36413,60,1
97,+,36413,61,2
97,+,36413,62,3
97,+,36413,63,4
97,+,36413,64,5
97,+,36413,65,6
97,+,36413,66,7
97,+,36413,67,8
97,+,36413,68,9
97,+,36413,69,10
97,+,36413,70,11
97,+,36413,71,12
97,+,36413,72,13
97,+,36413,73,14
97,+,36413,74,15
97,+,36413,75,16
97,+,36413,76,17
97,+,36413,77,18
97,+,36413,78,19
97,+,36413,79,20
97,+,36413,80,21
97,+,36413,81,22
97,+,36413,82,23
97,+,36413,83,24
97,+,36413,84,25
97,+,36413,85,26
97,+,36413,86,27
97,+,36413,87,28
97,+,36413,88,29
97,+,36413,89,30
97,+,36413,90,31
97,+,36413,91,32
97,+,36413,92,33
97,+,36413,93,34
97,+,36413,94,35
97,+,36413,95,36
97,+,36413,96,37
97,+,36413,97,38
97,+,7373,0,1
97,+,7373,1,2
97,+,7373,2,3
97,+,7373,3,4
97,+,7373,4,5
97,+,7373,5,6
97,+,7373,6,7
97,+,7373,7,8
97,+,7373,8,9
97,+,7373,9,10
97,+,7373,10,11
97,+,7373,11,12
97,+,7373,12,13
97,+,7373,13,14
97,+,7373,14,15
97,+,7373,15,16
97,+,7373,16,17
97,+,7373,17,18
97,+,7373,18,19
97,+,7373,19,20
97,+,7373,20,21
97,+,7373,21,22
97,+,7373,22,23
97,+,7373,23,24
97,+,7373,24,25
97,+,7373,25,26
97,+,7373,26,27
97,+,7373,27,28
97,+,7373,28,29
97,+,7373,29,30
97,+,7373,30,31
97,+,7373,31,32
97,+,7373,32,33
97,+,7373,33,34
97,+,7373,34,35
97,+,7373,35,36
97,+,7373,36,37
97,+,7373,37,38
97,+,7373,38,39
97,+,7373,39,40
97,+,7373,40,41
97,+,7373,41,42
97,+,7373,42,43
97,+,7373,43,44
97,+,7373,44,45
97,+,7373,45,46
97,+,7373,46,47
97,+,7373,47,48
97,+,7373,48,49
97,+,7373,49,50
97,+,7373,50,51
97,+,7373,51,52
97,+,7373,52,53
97,+,7373,53,54
97,+,7373,54,55
97,+,7373,55,56
97,+,7373,56,57
97,+,7373,57,58
97,+,7373,58,59
97,+,7373,59,60
97,+,7373,60,61
97,+,7373,61,62
97,+,7373,62,63
97,+,7373,63,64
97,+,7373,64,65
97,+,7373,65,66
97,+,7373,66,67
97,+,7373,67,68
97,+,7373,68,69
97,+,7373,69,70
97,+,7373,70,71
97,+,7373,71,72
97,+,7373,72,73
97,+,7373,73,74
97,+,7373,74,75
97,+,7373,75,76
97,+,7373,76,77
97,+,7373,77,78
97,+,7373,78,79
97,+,7373,79,80
97,+,7373,80,81
97,+,7373,81,82
97,+,7373,82,83
97,+,7373,83,84
97,+,7373,84,85
97,+,7373,85,86
97,+,7373,86,87
97,+,7373,87,88
97,+,7373,88,89
97,+,7373,89,90
97,+,7373,90,91
97,+,7373,91,92
97,+,7373,92,93
97,+,7373,93,94
97,+,7373,94,95
97,+,7373,95,96
97,+,7373,96,0
97,+,7373,97,1
97,+,97317,0,26
97,+,97317,1,27
97,+,97317,2,28
97,+,97317,3,29
97,+,97317,4,30
97,+,97317,5,31
97,+,97317,6,32
97,+,97317,7,33
97,+,97317,8,34
97,+,97317,9,35
97,+,97317,10,36
97,+,97317,11,37
97,+,97317,12,38
97,+,97317,13,39
97,+,97317,14,40
97,+,97317,15,41
97,+,97317,16,42
97,+,97317,17,43
97,+,97317,18,44
97,+,97317,19,45
97,+,97317,20,46
97,+,97317,21,47
97,+,97317,22,48
97,+,97317,23,49
97,+,97317,24,50
97,+,97317,25,51
97,+,97317,26,52
97,+,97317,27,53
97,+,97317,28,54
97,+,97317,29,55
97,+,97317,30,56
97,+,97317,31,57
97,+,97317,32,58
97,+,97317,33,59
97,+,97317,34,60
97,+,97317,35,61
97,+,97317,36,62
97,+,97317,37,63
97,+,97317,38,64
97,+,97317,39,65
97,+,97317,40,66
97,+,97317,41,67
97,+,97317,42,68
97,+,97317,43,69
97,+,97317,44,70
97,+,97317,45,71
97,+,97317,46,72
97,+,97317,47,73
97,+,97317,48,74
97,+,97317,49,75
97,+,97317,50,76
97,+,97317,51,77
97,+,97317,52,78
97,+,97317,53,79
97,+,97317,54,80
97,+,97317,55,81
97,+,97317,56,82
97,+,97317,57,83
97,+,97317,58,84
97,+,97317,59,85
97,+,97317,60,86
97,+,97317,61,87
97,+,97317,62,88
97,+,97317,63,89
97,+,97317,64,90
97,+,97317,65,91
97,+,97317,66,92
97,+,97317,67,93
97,+,97317,68,94
97,+,97317,69,95
97,+,97317,70,96
97,+,97317,71,0
97,+,97317,72,1
97,+,97317,73,2
97,+,97317,74,3
97,+,97317,75,4
97,+,97317,76,5
97,+,97317,77,6
97,+,97317,78,7
97,+,97317,79,8
97,+,97317,80,9
97,+,97317,81,10
97,+,97317,82,11
97,+,97317,83,12
97,+,97317,84,13
97,+,97317,85,14
97,+,97317,86,15
97,+,97317,87,16
97,+,97317,88,17
97,+,97317,89,18
97,+,97317,90,19
97,+,97317,91,20
97,+,97317,92,21
97,+,97317,93,22
97,+,97317,94,23
97,+,97317,95,24
97,+,97317,96,25
97,+,97317,97,26
97,+,66367,0,19
97,+,66367,1,20
97,+,66367,2,21
97,+,66367,3,22
97,+,66367,4,23
97,+,66367,5,24
97,+,66367,6,25
97,+,66367,7,26
97,+,66367,8,27
97,+,66367,9,28
97,+,66367,10,29
97,+,66367,11,30
97,+,66367,12,31
97,+,66367,13,32
97,+,66367,14,33
97,+,66367,15,34
97,+,66367,16,35
97,+,66367,17,36
97,+,66367,18,37
97,+,66367,19,38
97,+,66367,20,39
97,+,66367,21,40
97,+,66367,22,41
97,+,66367,23,42
97,+,66367,24,43
97,+,66367,25,44
97,+,66367,26,45
97,+,66367,27,46
97,+,66367,28,47
97,+,66367,29,48
97,+,66367,30,49
97,+,66367,31,50
97,+,66367,32,51
97,+,66367,33,52
97,+,66367,34,53
97,+,66367,35,54
97,+,66367,36,55
97,+,66367,37,56
97,+,66367,38,57
97,+,66367,39,58
97,+,66367,40,59
97,+,66367,41,60
97,+,66367,42,61
97,+,66367,43,62
97,+,66367,44,63
97,+,66367,45,64
97,+,66367,46,65
97,+,66367,47,66
97,+,66367,48,67
97,+,66367,49,68
97,+,66367,50,69
97,+,66367,51,70
97,+,66367,52,71
97,+,66367,53,72
97,+,66367,54,73
97,+,66367,55,74
97,+,66367,56,75
97,+,66367,57,76
97,+,66367,58,77
97,+,66367,59,78
97,+,66367,60,79
97,+,66367,61,80
97,+,66367,62,81
97,+,66367,63,82
97,+,66367,64,83
97,+,66367,65,84
97,+,66367,66,85
97,+,66367,67,86
97,+,66367,68,87
97,+,66367,69,88
97,+,66367,70,89
97,+,66367,71,90
97,+,66367,72,91
97,+,66367,73,92
97,+,66367,74,93
97,+,66367,75,94
97,+,66367,76,95
97,+,66367,77,96
97,+,66367,78,0
97,+,66367,79,1
97,+,66367,80,2
97,+,66367,81,3
97,+,66367,82,4
97,+,66367,83,5
97,+,66367,84,6
97,+,66367,85,7
97,+,66367,86,8
97,+,66367,87,9
97,+,66367,88,10
97,+,66367,89,11
97,+,66367,90,12
97,+,66367,91,13
97,+,66367,92,14
97,+,66367,93,15
97,+,66367,94,16
97,+,66367,95,17
97,+,66367,96,18
97,+,66367,97,19
97,+,22452,0,45
97,+,22452,1,46
97,+,22452,2,47
97,+,22452,3,48
97,+,22452,4,49
97,+,22452,5,50
97,+,22452,6,51
97,+,22452,7,52
97,+,22452,8,53
97,+,22452,9,54
97,+,22452,10,55
97,+,22452,11,56
97,+,22452,12,57
97,+,22452,13,58
97,+,22452,14,59
97,+,22452,15,60
97,+,22452,16,61
97,+,22452,17,62
97,+,22452,18,63
97,+,22452,19,64
97,+,22452,20,65
97,+,22452,21,66
97,+,22452,22,67
97,+,22452,23,68
97,+,22452,24,69
97,+,22452,25,70
97,+,22452,26,71
97,+,22452,27,72
97,+,22452,28,73
97,+,22452,29,74
97,+,22452,30,75
97,+,22452,31,76
97,+,22452,32,77
97,+,22452,33,78
97,+,22452,34,79
97,+,22452,35,80
97,+,22452,36,81
97,+,22452,37,82
97,+,22452,38,83
97,+,22452,39,84
97,+,22452,40,85
97,+,22452,41,86
97,+,22452,42,87
97,+,22452,43,88
97,+,22452,44,89
97,+,22452,45,90
97,+,22452,46,91
97,+,22452,47,92
97,+,22452,48,93
97,+,22452,49,94
97,+,22452,50,95
97,+,22452,51,96
97,+,22452,52,0
97,+,22452,53,1
97,+,22452,54,2
97,+,22452,55,3
97,+,22452,56,4
97,+,22452,57,5
97,+,22452,58,6
97,+,22452,59,7
97,+,22452,60,8
97,+,22452,61,9
97,+,22452,62,10
97,+,22452,63,11
97,+,22452,64,12
97,+,22452,65,13
97,+,22452,66,14
97,+,22452,67,15
97,+,22452,68,16
97,+,22452,69,17
97,+,22452,70,18
97,+,22452,71,19
97,+,22452,72,20
97,+,22452,73,21
97,+,22452,74,22
97,+,22452,75,23
97,+,22452,76,24
97,+,22452,77,25
97,+,22452,78,26
97,+,22452,79,27
97,+,22452,80,28
97,+,22452,81,29
97,+,22452,82,30
97,+,22452,83,31
97,+,22452,84,32
97,+,22452,85,33
97,+,22452,86,34
97,+,22452,87,35
97,+,22452,88,36
97,+,22452,89,37
97,+,22452,90,38
97,+,22452,91,39
97,+,22452,92,40
97,+,22452,93,41
97,+,22452,94,42
97,+,22452,95,43
97,+,22452,96,44
97,+,22452,97,45
97,+,81442,0,59
97,+,81442,1,60
97,+,81442,2,61
97,+,81442,3,62
97,+,81442,4,63
97,+,81442,5,64
97,+,81442,6,65
97,+,81442,7,66
97,+,81442,8,67
97,+,81442,9,68
97,+,81442,10,69
97,+,81442,11,70
97,+,81442,12,71
97,+,81442,13,72
97,+,81442,14,73
97,+,81442,15,74
97,+,81442,16,75
97,+,81442,17,76
97,+,81442,18,77
97,+,81442,19,78
97,+,81442,20,79
97,+,81442,21,80
97,+,81442,22,81
97,+,81442,23,82
97,+,81442,24,83
97,+,81442,25,84
97,+,81442,26,85
97,+,81442,27,86
97,+,81442,28,87
97,+,81442,29,88
97,+,81442,30,89
97,+,81442,31,90
97,+,81442,32,91
97,+,81442,33,92
97,+,81442,34,93
97,+,81442,35,94
97,+,81442,36,95
97,+,81442,37,96
97,+,81442,38,0
97,+,81442,39,1
97,+,81442,40,2
97,+,81442,41,3
97,+,81442,42,4
97,+,81442,43,5
97,+,81442,44,6
97,+,81442,45,7
97,+,81442,46,8
97,+,81442,47,9
97,+,81442,48,10
97,+,81442,49,11
97,+,81442,50,12
97,+,81442,51,13
97,+,81442,52,14
97,+,81442,53,15
97,+,81442,54,16
97,+,81442,55,17
97,+,81442,56,18
97,+,81442,57,19
97,+,81442,58,20
97,+,81442,59,21
97,+,81442,60,22
97,+,81442,61,23
97,+,81442,62,24
97,+,81442,63,25
97,+,81442,64,26
97,+,81442,65,27
97,+,81442,66,28
97,+,81442,67,29
97,+,81442,68,30
97,+,81442,69,31
97,+,81442,70,32
97,+,81442,71,33
97,+,81442,72,34
97,+,81442,73,35
97,+,81442,74,36
97,+,81442,75,37
97,+,81442,76,38
97,+,81442,77,39
97,+,81442,78,40
97,+,81442,79,41
97,+,81442,80,42
97,+,81442,81,43
97,+,81442,82,44
97,+,81442,83,45
97,+,81442,84,46
97,+,81442,85,47
97,+,81442,86,48
97,+,81442,87,49
97,+,81442,88,50
97,+,81442,89,51
97,+,81442,90,52
97,+,81442,91,53
97,+,81442,92,54
97,+,81442,93,55
97,+,81442,94,56
97,+,81442,95,57
97,+,81442,96,58
97,+,81442,97,59
97,+,80549,0,39
97,+,80549,1,40
97,+,80549,2,41
97,+,80549,3,42
97,+,80549,4,43
97,+,80549,5,44
97,+,80549,6,45
97,+,80549,7,46
97,+,80549,8,47
97,+,80549,9,48
97,+,80549,10,49
97,+,80549,11,50
97,+,80549,12,51
97,+,80549,13,52
97,+,80549,14,53
97,+,80549,15,54
97,+,80549,16,55
97,+,80549,17,56
97,+,80549,18,57
97,+,80549,19,58
97,+,80549,20,59
97,+,80549,21,60
97,+,80549,22,61
97,+,80549,23,62
97,+,80549,24,63
97,+,80549,25,64
97,+,80549,26,65
97,+,80549,27,66
97,+,80549,28,67
97,+,80549,29,68
97,+,80549,30,69
97,+,80549,31,70
97,+,80549,32,71
97,+,80549,33,72
97,+,80549,34,73
97,+,80549,35,74
97,+,80549,36,75
97,+,80549,37,76
97,+,80549,38,77
97,+,80549,39,78
97,+,80549,40,79
97,+,80549,41,80
97,+,80549,42,81
97,+,80549,43,82
97,+,80549,44,83
97,+,80549,45,84
97,+,80549,46,85
97,+,80549,47,86
97,+,80549,48,87
97,+,80549,49,88
97,+,80549,50,89
97,+,80549,51,90
97,+,80549,52,91
97,+,80549,53,92
97,+,80549,54,93
97,+,80549,55,94
97,+,80549,56,95
97,+,80549,57,96
97,+,80549,58,0
97,+,80549,59,1
97,+,80549,60,2
97,+,80549,61,3
97,+,80549,62,4
97,+,80549,63,5
97,+,80549,64,6
97,+,80549,65,7
97,+,80549,66,8
97,+,80549,67,9
97,+,80549,68,10
97,+,80549,69,11
97,+,80549,70,12
97,+,80549,71,13
97,+,80549,72,14
97,+,80549,73,15
97,+,80549,74,16
97,+,80549,75,17
97,+,80549,76,18
97,+,80549,77,19
97,+,80549,78,20
97,+,80549,79,21
97,+,80549,80,22
97,+,80549,81,23
97,+,80549,82,24
97,+,80549,83,25
97,+,80549,84,26
97,+,80549,85,27
97,+,80549,86,28
97,+,80549,87,29
97,+,80549,88,30
97,+,80549,89,31
97,+,80549,90,32
97,+,80549,91,33
97,+,80549,92,34
97,+,80549,93,35
97,+,80549,94,36
97,+,80549,95,37
97,+,80549,96,38
97,+,80549,97,39
97,+,32087,0,77
97,+,32087,1,78
97,+,32087,2,79
97,+,32087,3,80
97,+,32087,4,81
97,+,32087,5,82
97,+,32087,6,83
97,+,32087,7,84
97,+,32087,8,85
97,+,32087,9,86
97,+,32087,10,87
97,+,32087,11,88
97,+,32087,12,89
97,+,32087,13,90
97,+,32087,14,91
97,+,32087,15,92
97,+,32087,16,93
97,+,32087,17,94
97,+,32087,18,95
97,+,32087,19,96
97,+,32087,20,0
97,+,32087,21,1
97,+,32087,22,2
97,+,32087,23,3
97,+,32087,24,4
97,+,32087,25,5
97,+,32087,26,6
97,+,32087,27,7
97,+,32087,28,8
97,+,32087,29,9
97,+,32087,30,10
97,+,32087,31,11
97,+,32087,32,12
97,+,32087,33,13
97,+,32087,34,14
97,+,32087,35,15
97,+,32087,36,16
97,+,32087,37,17
97,+,32087,38,18
97,+,32087,39,19
97,+,32087,40,20
97,+,32087,41,21
97,+,32087,42,22
97,+,32087,43,23
97,+,32087,44,24
97,+,32087,45,25
97,+,32087,46,26
97,+,32087,47,27
97,+,32087,48,28
97,+,32087,49,29
97,+,32087,50,30
97,+,32087,51,31
97,+,32087,52,32
97,+,32087,53,33
97,+,32087,54,34
97,+,32087,55,35
97,+,32087,56,36
97,+,32087,57,37
97,+,32087,58,38
97,+,32087,59,39
97,+,32087,60,40
97,+,32087,61,41
97,+,32087,62,42
97,+,32087,63,43
97,+,32087,64,44
97,+,32087,65,45
97,+,32087,66,46
97,+,32087,67,47
97,+,32087,68,48
97,+,32087,69,49
97,+,32087,70,50
97,+,32087,71,51
97,+,32087,72,52
97,+,32087,73,53
97,+,32087,74,54
97,+,32087,75,55
97,+,32087,76,56
97,+,32087,77,57
97,+,32087,78,58
97,+,32087,79,59
97,+,32087,80,60
97,+,32087,81,61
97,+,32087,82,62
97,+,32087,83,63
97,+,32087,84,64
97,+,32087,85,65
97,+,32087,86,66
97,+,32087,87,67
97,+,32087,88,68
97,+,32087,89,69
97,+,32087,90,70
97,+,32087,91,71
97,+,32087,92,72
97,+,32087,93,73
97,+,32087,94,74
97,+,32087,95,75
97,+,32087,96,76
97,+,32087,97,77
97,+,68089,0,92
97,+,68089,1,93
97,+,68089,2,94
97,+,68089,3,95
97,+,68089,4,96
97,+,68089,5,0
97,+,68089,6,1
97,+,68089,7,2
97,+,68089,8,3
97,+,68089,9,4
97,+,68089,10,5
97,+,68089,11,6
97,+,68089,12,7
97,+,68089,13,8
97,+,68089,14,9
97,+,68089,15,10
97,+,68089,16,11
97,+,68089,17,12
97,+,68089,18,13
97,+,68089,19,14
97,+,68089,20,15
97,+,68089,21,16
97,+,68089,22,17
97,+,68089,23,18
97,+,68089,24,19
97,+,68089,25,20
97,+,68089,26,21
97,+,68089,27,22
97,+,68089,28,23
97,+,68089,29,24
97,+,68089,30,25
97,+,68089,31,26
97,+,68089,32,27
97,+,68089,33,28
97,+,68089,34,29
97,+,68089,35,30
97,+,68089,36,31
97,+,68089,37,32
97,+,68089,38,33
97,+,68089,39,34
97,+,68089,40,35
97,+,68089,41,36
97,+,68089,42,37
97,+,68089,43,38
97,+,68089,44,39
97,+,68089,45,40
97,+,68089,46,41
97,+,68089,47,42
97,+,68089,48,43
97,+,68089,49,44
97,+,68089,50,45
97,+,68089,51,46
97,+,68089,52,47
97,+,68089,53,48
97,+,68089,54,49
97,+,68089,55,50
97,+,68089,56,51
97,+,68089,57,52
97,+,68089,58,53
97,+,68089,59,54
97,+,68089,60,55
97,+,68089,61,56
97,+,68089,62,57
97,+,68089,63,58
97,+,68089,64,59
97,+,68089,65,60
97,+,68089,66,61
97,+,68089,67,62
97,+,68089,68,63
97,+,68089,69,64
97,+,68089,70,65
97,+,68089,71,66
97,+,68089,72,67
97,+,68089,73,68
97,+,68089,74,69
97,+,68089,75,70
97,+,68089,76,71
97,+,68089,77,72
97,+,68089,78,73
97,+,68089,79,74
97,+,68089,80,75
97,+,68089,81,76
97,+,68089,82,77
97,+,68089,83,78
97,+,68089,84,79
97,+,68089,85,80
97,+,68089,86,81
97,+,68089,87,82
97,+,68089,88,83
97,+,68089,89,84
97,+,68089,90,85
97,+,68089,91,86
97,+,68089,92,87
97,+,68089,93,88
97,+,68089,94,89
97,+,68089,95,90
97,+,68089,96,91
97,+,68089,97,92
97,+,10109,0,21
97,+,10109,1,22
97,+,10109,2,23
97,+,10109,3,24
97,+,10109,4,25
97,+,10109,5,26
97,+,10109,6,27
97,+,10109,7,28
97,+,10109,8,29
97,+,10109,9,30
97,+,10109,10,31
97,+,10109,11,32
97,+,10109,12,33
97,+,10109,13,34
97,+,10109,14,35
97,+,10109,15,36
97,+,10109,16,37
97,+,10109,17,38
97,+,10109,18,39
97,+,10109,19,40
97,+,10109,20,41
97,+,10109,21,42
97,+,10109,22,43
97,+,10109,23,44
97,+,10109,24,45
97,+,10109,25,46
97,+,10109,26,47
97,+,10109,27,48
97,+,10109,28,49
97,+,10109,29,50
97,+,10109,30,51
97,+,10109,31,52
97,+,10109,32,53
97,+,10109,33,54
97,+,10109,34,55
97,+,10109,35,56
97,+,10109,36,57
97,+,10109,37,58
97,+,10109,38,59
97,+,10109,39,60
97,+,10109,40,61
97,+,10109,41,62
97,+,10109,42,63
97,+,10109,43,64
97,+,10109,44,65
97,+,10109,45,66
97,+,10109,46,67
97,+,10109,47,68
97,+,10109,48,69
97,+,10109,49,70
97,+,10109,50,71
97,+,10109,51,72
97,+,10109,52,73
97,+,10109,53,74
97,+,10109,54,75
97,+,10109,55,76
97,+,10109,56,77
97,+,10109,57,78
97,+,10109,58,79
97,+,10109,59,80
97,+,10109,60,81
97,+,10109,61,82
97,+,10109,62,83
97,+,10109,63,84
97,+,10109,64,85
97,+,10109,65,86
97,+,10109,66,87
97,+,10109,67,88
97,+,10109,68,89
97,+,10109,69,90
97,+,10109,70,91
97,+,10109,71,92
97,+,10109,72,93
97,+,10109,73,94
97,+,10109,74,95
97,+,10109,75,96
97,+,10109,76,0
97,+,10109,77,1
97,+,10109,78,2
97,+,10109,79,3
97,+,10109,80,4
97,+,10109,81,5
97,+,10109,82,6
97,+,10109,83,7
97,+,10109,84,8
97,+,10109,85,9
97,+,10109,86,10
97,+,10109,87,11
97,+,10109,88,12
97,+,10109,89,13
97,+,10109,90,14
97,+,10109,91,15
97,+,10109,92,16
97,+,10109,93,17
97,+,10109,94,18
97,+,10109,95,19
97,+,10109,96,20
97,+,10109,97,21
97,+,47106,0,61
97,+,47106,1,62
97,+,47106,2,63
97,+,47106,3,64
97,+,47106,4,65
97,+,47106,5,66
97,+,47106,6,67
97,+,47106,7,68
97,+,47106,8,69
97,+,47106,9,70
97,+,47106,10,71
97,+,47106,11,72
97,+,47106,12,73
97,+,47106,13,74
97,+,47106,14,75
97,+,47106,15,76
97,+,47106,16,77
97,+,47106,17,78
97,+,47106,18,79
97,+,47106,19,80
97,+,47106,20,81
97,+,47106,21,82
97,+,47106,22,83
97,+,47106,23,84
97,+,47106,24,85
97,+,47106,25,86
97,+,47106,26,87
97,+,47106,27,88
97,+,47106,28,89
97,+,47106,29,90
97,+,47106,30,91
97,+,47106,31,92
97,+,47106,32,93
97,+,47106,33,94
97,+,47106,34,95
97,+,47106,35,96
97,+,47106,36,0
97,+,47106,37,1
97,+,47106,38,2
97,+,47106,39,3
97,+,47106,40,4
97,+,47106,41,5
97,+,47106,42,6
97,+,47106,43,7
97,+,47106,44,8
97,+,47106,45,9
97,+,47106,46,10
97,+,47106,47,11
97,+,47106,48,12
97,+,47106,49,13
97,+,47106,50,14
97,+,47106,51,15
97,+,47106,52,16
97,+,47106,53,17
97,+,47106,54,18
97,+,47106,55,19
97,+,47106,56,20
97,+,47106,57,21
97,+,47106,58,22
97,+,47106,59,23
97,+,47106,60,24
97,+,47106,61,25
97,+,47106,62,26
97,+,47106,63,27
97,+,47106,64,28
97,+,47106,65,29
97,+,47106,66,30
97,+,47106,67,31
97,+,47106,68,32
97,+,47106,69,33
97,+,47106,70,34
97,+,47106,71,35
97,+,47106,72,36
97,+,47106,73,37
97,+,47106,74,38
97,+,47106,75,39
97,+,47106,76,40
97,+,47106,77,41
97,+,47106,78,42
97,+,47106,79,43
97,+,47106,80,44
97,+,47106,81,45
97,+,47106,82,46
97,+,47106,83,47
97,+,47106,84,48
97,+,47106,85,49
97,+,47106,86,50
97,+,47106,87,51
97,+,47106,88,52
97,+,47106,89,53
97,+,47106,90,54
